Filename; VoxelX; VoxelY; VoxelZ; BinContent
sep_sim_232_x-74_y51_z338.root; 39; 56; 34; 107
sep_sim_232_x-74_y51_z338.root; 39; 56; 35; 110
sep_sim_232_x-74_y51_z338.root; 39; 56; 36; 38
sep_sim_232_x-74_y51_z338.root; 39; 57; 31; 85
sep_sim_232_x-74_y51_z338.root; 39; 57; 32; 112
sep_sim_232_x-74_y51_z338.root; 39; 57; 33; 100
sep_sim_232_x-74_y51_z338.root; 39; 57; 34; 104
sep_sim_232_x-74_y51_z338.root; 39; 57; 35; 136
sep_sim_232_x-74_y51_z338.root; 39; 57; 36; 38
sep_sim_232_x-74_y51_z338.root; 39; 58; 31; 69
sep_sim_232_x-74_y51_z338.root; 39; 58; 32; 80
sep_sim_232_x-74_y51_z338.root; 39; 58; 33; 67
sep_sim_232_x-74_y51_z338.root; 39; 58; 34; 64
sep_sim_232_x-74_y51_z338.root; 39; 58; 35; 79
sep_sim_232_x-74_y51_z338.root; 39; 58; 36; 26
sep_sim_232_x-74_y51_z338.root; 40; 51; 31; 45
sep_sim_232_x-74_y51_z338.root; 40; 51; 32; 44
sep_sim_232_x-74_y51_z338.root; 40; 51; 33; 38
sep_sim_232_x-74_y51_z338.root; 40; 51; 34; 50
sep_sim_232_x-74_y51_z338.root; 40; 51; 35; 45
sep_sim_232_x-74_y51_z338.root; 40; 51; 36; 25
sep_sim_232_x-74_y51_z338.root; 40; 52; 31; 79
sep_sim_232_x-74_y51_z338.root; 40; 52; 32; 106
sep_sim_232_x-74_y51_z338.root; 40; 52; 33; 94
sep_sim_232_x-74_y51_z338.root; 40; 52; 34; 102
sep_sim_232_x-74_y51_z338.root; 40; 52; 35; 113
sep_sim_232_x-74_y51_z338.root; 40; 52; 36; 40
sep_sim_232_x-74_y51_z338.root; 40; 53; 31; 75
sep_sim_232_x-74_y51_z338.root; 40; 53; 32; 103
sep_sim_232_x-74_y51_z338.root; 40; 53; 33; 103
sep_sim_232_x-74_y51_z338.root; 40; 53; 34; 94
sep_sim_232_x-74_y51_z338.root; 40; 53; 35; 106
sep_sim_232_x-74_y51_z338.root; 40; 53; 36; 51
sep_sim_232_x-74_y51_z338.root; 40; 54; 31; 83
sep_sim_232_x-74_y51_z338.root; 40; 54; 32; 85
sep_sim_232_x-74_y51_z338.root; 40; 54; 33; 88
sep_sim_232_x-74_y51_z338.root; 40; 54; 34; 96
sep_sim_232_x-74_y51_z338.root; 40; 54; 35; 104
sep_sim_232_x-74_y51_z338.root; 40; 54; 36; 41
sep_sim_232_x-74_y51_z338.root; 40; 55; 31; 87
sep_sim_232_x-74_y51_z338.root; 40; 55; 32; 97
sep_sim_232_x-74_y51_z338.root; 40; 55; 33; 77
sep_sim_232_x-74_y51_z338.root; 40; 55; 34; 84
sep_sim_232_x-74_y51_z338.root; 40; 55; 35; 85
sep_sim_232_x-74_y51_z338.root; 40; 55; 36; 41
sep_sim_232_x-74_y51_z338.root; 40; 56; 31; 80
sep_sim_232_x-74_y51_z338.root; 40; 56; 32; 92
sep_sim_232_x-74_y51_z338.root; 40; 56; 33; 95
sep_sim_232_x-74_y51_z338.root; 40; 56; 34; 91
sep_sim_232_x-74_y51_z338.root; 40; 56; 35; 95
sep_sim_232_x-74_y51_z338.root; 40; 56; 36; 50
sep_sim_232_x-74_y51_z338.root; 40; 57; 31; 87
sep_sim_232_x-74_y51_z338.root; 40; 57; 32; 92
sep_sim_232_x-74_y51_z338.root; 40; 57; 33; 86
sep_sim_232_x-74_y51_z338.root; 40; 57; 34; 105
sep_sim_232_x-74_y51_z338.root; 40; 57; 35; 105
sep_sim_232_x-74_y51_z338.root; 40; 57; 36; 36
sep_sim_232_x-74_y51_z338.root; 40; 58; 31; 56
sep_sim_232_x-74_y51_z338.root; 40; 58; 32; 66
sep_sim_232_x-74_y51_z338.root; 40; 58; 33; 62
sep_sim_232_x-74_y51_z338.root; 40; 58; 34; 82
sep_sim_232_x-74_y51_z338.root; 40; 58; 35; 77
sep_sim_232_x-74_y51_z338.root; 40; 58; 36; 32
sep_sim_232_x-74_y51_z338.root; 41; 51; 31; 45
sep_sim_232_x-74_y51_z338.root; 41; 51; 32; 59
sep_sim_232_x-74_y51_z338.root; 41; 51; 33; 47
sep_sim_232_x-74_y51_z338.root; 41; 51; 34; 50
sep_sim_232_x-74_y51_z338.root; 41; 51; 35; 48
sep_sim_232_x-74_y51_z338.root; 41; 51; 36; 20
sep_sim_232_x-74_y51_z338.root; 41; 52; 31; 96
sep_sim_232_x-74_y51_z338.root; 41; 52; 32; 83
sep_sim_232_x-74_y51_z338.root; 41; 52; 33; 92
sep_sim_232_x-74_y51_z338.root; 41; 52; 34; 100
sep_sim_232_x-74_y51_z338.root; 41; 52; 35; 106
sep_sim_232_x-74_y51_z338.root; 41; 52; 36; 36
sep_sim_232_x-74_y51_z338.root; 41; 53; 31; 80
sep_sim_232_x-74_y51_z338.root; 41; 53; 32; 97
sep_sim_232_x-74_y51_z338.root; 41; 53; 33; 74
sep_sim_232_x-74_y51_z338.root; 41; 53; 34; 100
sep_sim_232_x-74_y51_z338.root; 41; 53; 35; 91
sep_sim_232_x-74_y51_z338.root; 41; 53; 36; 40
sep_sim_232_x-74_y51_z338.root; 41; 54; 31; 92
sep_sim_232_x-74_y51_z338.root; 41; 54; 32; 79
sep_sim_232_x-74_y51_z338.root; 41; 54; 33; 73
sep_sim_232_x-74_y51_z338.root; 41; 54; 34; 107
sep_sim_232_x-74_y51_z338.root; 41; 54; 35; 88
sep_sim_232_x-74_y51_z338.root; 41; 54; 36; 41
sep_sim_232_x-74_y51_z338.root; 41; 55; 31; 67
sep_sim_232_x-74_y51_z338.root; 41; 55; 32; 91
sep_sim_232_x-74_y51_z338.root; 41; 55; 33; 91
sep_sim_232_x-74_y51_z338.root; 41; 55; 34; 82
sep_sim_232_x-74_y51_z338.root; 41; 55; 35; 95
sep_sim_232_x-74_y51_z338.root; 41; 55; 36; 51
sep_sim_232_x-74_y51_z338.root; 41; 56; 31; 83
sep_sim_232_x-74_y51_z338.root; 41; 56; 32; 84
sep_sim_232_x-74_y51_z338.root; 41; 56; 33; 95
sep_sim_232_x-74_y51_z338.root; 41; 56; 34; 90
sep_sim_232_x-74_y51_z338.root; 41; 56; 35; 84
sep_sim_232_x-74_y51_z338.root; 41; 56; 36; 43
sep_sim_232_x-74_y51_z338.root; 41; 57; 31; 85
sep_sim_232_x-74_y51_z338.root; 41; 57; 32; 81
sep_sim_232_x-74_y51_z338.root; 41; 57; 33; 81
sep_sim_232_x-74_y51_z338.root; 41; 57; 34; 96
sep_sim_232_x-74_y51_z338.root; 41; 57; 35; 103
sep_sim_232_x-74_y51_z338.root; 41; 57; 36; 45
sep_sim_232_x-74_y51_z338.root; 41; 58; 31; 51
sep_sim_232_x-74_y51_z338.root; 41; 58; 32; 65
sep_sim_232_x-74_y51_z338.root; 41; 58; 33; 67
sep_sim_232_x-74_y51_z338.root; 41; 58; 34; 81
sep_sim_232_x-74_y51_z338.root; 41; 58; 35; 71
sep_sim_232_x-74_y51_z338.root; 41; 58; 36; 28
sep_sim_232_x-74_y51_z338.root; 42; 51; 31; 42
sep_sim_232_x-74_y51_z338.root; 42; 51; 32; 46
sep_sim_232_x-74_y51_z338.root; 42; 51; 33; 39
sep_sim_232_x-74_y51_z338.root; 42; 51; 34; 53
sep_sim_232_x-74_y51_z338.root; 42; 51; 35; 47
sep_sim_232_x-74_y51_z338.root; 42; 51; 36; 13
sep_sim_232_x-74_y51_z338.root; 42; 52; 31; 86
sep_sim_232_x-74_y51_z338.root; 42; 52; 32; 108
sep_sim_232_x-74_y51_z338.root; 42; 52; 33; 116
sep_sim_232_x-74_y51_z338.root; 42; 52; 34; 96
sep_sim_232_x-74_y51_z338.root; 42; 52; 35; 119
sep_sim_232_x-74_y51_z338.root; 42; 52; 36; 36
sep_sim_232_x-74_y51_z338.root; 42; 53; 31; 71
sep_sim_232_x-74_y51_z338.root; 42; 53; 32; 88
sep_sim_232_x-74_y51_z338.root; 42; 53; 33; 70
sep_sim_232_x-74_y51_z338.root; 42; 53; 34; 89
sep_sim_232_x-74_y51_z338.root; 42; 53; 35; 92
sep_sim_232_x-74_y51_z338.root; 42; 53; 36; 38
sep_sim_232_x-74_y51_z338.root; 42; 54; 31; 76
sep_sim_232_x-74_y51_z338.root; 42; 54; 32; 76
sep_sim_232_x-74_y51_z338.root; 42; 54; 33; 88
sep_sim_232_x-74_y51_z338.root; 42; 54; 34; 110
sep_sim_232_x-74_y51_z338.root; 42; 54; 35; 102
sep_sim_232_x-74_y51_z338.root; 42; 54; 36; 25
sep_sim_232_x-74_y51_z338.root; 42; 55; 31; 67
sep_sim_232_x-74_y51_z338.root; 42; 55; 32; 61
sep_sim_232_x-74_y51_z338.root; 42; 55; 33; 84
sep_sim_232_x-74_y51_z338.root; 42; 55; 34; 77
sep_sim_232_x-74_y51_z338.root; 42; 55; 35; 100
sep_sim_232_x-74_y51_z338.root; 42; 55; 36; 36
sep_sim_232_x-74_y51_z338.root; 42; 56; 31; 80
sep_sim_232_x-74_y51_z338.root; 42; 56; 32; 82
sep_sim_232_x-74_y51_z338.root; 42; 56; 33; 89
sep_sim_232_x-74_y51_z338.root; 42; 56; 34; 94
sep_sim_232_x-74_y51_z338.root; 42; 56; 35; 95
sep_sim_232_x-74_y51_z338.root; 42; 56; 36; 40
sep_sim_232_x-74_y51_z338.root; 42; 57; 31; 96
sep_sim_232_x-74_y51_z338.root; 42; 57; 32; 97
sep_sim_232_x-74_y51_z338.root; 42; 57; 33; 80
sep_sim_232_x-74_y51_z338.root; 42; 57; 34; 93
sep_sim_232_x-74_y51_z338.root; 42; 57; 35; 100
sep_sim_232_x-74_y51_z338.root; 42; 57; 36; 55
sep_sim_232_x-74_y51_z338.root; 42; 58; 31; 51
sep_sim_232_x-74_y51_z338.root; 42; 58; 32; 59
sep_sim_232_x-74_y51_z338.root; 42; 58; 33; 64
sep_sim_232_x-74_y51_z338.root; 42; 58; 34; 80
sep_sim_232_x-74_y51_z338.root; 42; 58; 35; 70
sep_sim_232_x-74_y51_z338.root; 42; 58; 36; 26
sep_sim_232_x-74_y51_z338.root; 43; 51; 31; 39
sep_sim_232_x-74_y51_z338.root; 43; 51; 32; 34
sep_sim_232_x-74_y51_z338.root; 43; 51; 33; 29
sep_sim_232_x-74_y51_z338.root; 43; 51; 34; 41
sep_sim_232_x-74_y51_z338.root; 43; 51; 35; 51
sep_sim_232_x-74_y51_z338.root; 43; 51; 36; 15
sep_sim_232_x-74_y51_z338.root; 43; 52; 31; 84
sep_sim_232_x-74_y51_z338.root; 43; 52; 32; 110
sep_sim_232_x-74_y51_z338.root; 43; 52; 33; 98
sep_sim_232_x-74_y51_z338.root; 43; 52; 34; 96
sep_sim_232_x-74_y51_z338.root; 43; 52; 35; 112
sep_sim_232_x-74_y51_z338.root; 43; 52; 36; 38
sep_sim_232_x-74_y51_z338.root; 43; 53; 31; 91
sep_sim_232_x-74_y51_z338.root; 43; 53; 32; 87
sep_sim_232_x-74_y51_z338.root; 43; 53; 33; 94
sep_sim_232_x-74_y51_z338.root; 43; 53; 34; 85
sep_sim_232_x-74_y51_z338.root; 43; 53; 35; 135
sep_sim_232_x-74_y51_z338.root; 43; 53; 36; 31
sep_sim_232_x-74_y51_z338.root; 43; 54; 31; 88
sep_sim_232_x-74_y51_z338.root; 43; 54; 32; 85
sep_sim_232_x-74_y51_z338.root; 43; 54; 33; 78
sep_sim_232_x-74_y51_z338.root; 43; 54; 34; 90
sep_sim_232_x-74_y51_z338.root; 43; 54; 35; 114
sep_sim_232_x-74_y51_z338.root; 43; 54; 36; 28
sep_sim_232_x-74_y51_z338.root; 43; 55; 31; 84
sep_sim_232_x-74_y51_z338.root; 43; 55; 32; 91
sep_sim_232_x-74_y51_z338.root; 43; 55; 33; 74
sep_sim_232_x-74_y51_z338.root; 43; 55; 34; 78
sep_sim_232_x-74_y51_z338.root; 43; 55; 35; 96
sep_sim_232_x-74_y51_z338.root; 43; 55; 36; 37
sep_sim_232_x-74_y51_z338.root; 43; 56; 31; 76
sep_sim_232_x-74_y51_z338.root; 43; 56; 32; 90
sep_sim_232_x-74_y51_z338.root; 43; 56; 33; 84
sep_sim_232_x-74_y51_z338.root; 43; 56; 34; 108
sep_sim_232_x-74_y51_z338.root; 43; 56; 35; 103
sep_sim_232_x-74_y51_z338.root; 43; 56; 36; 30
sep_sim_232_x-74_y51_z338.root; 43; 57; 31; 93
sep_sim_232_x-74_y51_z338.root; 43; 57; 32; 78
sep_sim_232_x-74_y51_z338.root; 43; 57; 33; 95
sep_sim_232_x-74_y51_z338.root; 43; 57; 34; 100
sep_sim_232_x-74_y51_z338.root; 43; 57; 35; 115
sep_sim_232_x-74_y51_z338.root; 43; 57; 36; 36
sep_sim_232_x-74_y51_z338.root; 43; 58; 31; 64
sep_sim_232_x-74_y51_z338.root; 43; 58; 32; 79
sep_sim_232_x-74_y51_z338.root; 43; 58; 33; 69
sep_sim_232_x-74_y51_z338.root; 43; 58; 34; 62
sep_sim_232_x-74_y51_z338.root; 43; 58; 35; 70
sep_sim_232_x-74_y51_z338.root; 43; 58; 36; 32
sep_sim_232_x-74_y51_z338.root; 44; 51; 31; 51
sep_sim_232_x-74_y51_z338.root; 44; 51; 32; 53
sep_sim_232_x-74_y51_z338.root; 44; 51; 33; 48
sep_sim_232_x-74_y51_z338.root; 44; 51; 34; 56
sep_sim_232_x-74_y51_z338.root; 44; 51; 35; 46
sep_sim_232_x-74_y51_z338.root; 44; 51; 36; 15
sep_sim_232_x-74_y51_z338.root; 44; 52; 31; 94
sep_sim_232_x-74_y51_z338.root; 44; 52; 32; 107
sep_sim_232_x-74_y51_z338.root; 44; 52; 33; 105
sep_sim_232_x-74_y51_z338.root; 44; 52; 34; 94
sep_sim_232_x-74_y51_z338.root; 44; 52; 35; 97
sep_sim_232_x-74_y51_z338.root; 44; 52; 36; 42
sep_sim_232_x-74_y51_z338.root; 44; 53; 31; 67
sep_sim_232_x-74_y51_z338.root; 44; 53; 32; 81
sep_sim_232_x-74_y51_z338.root; 44; 53; 33; 87
sep_sim_232_x-74_y51_z338.root; 44; 53; 34; 87
sep_sim_232_x-74_y51_z338.root; 44; 53; 35; 104
sep_sim_232_x-74_y51_z338.root; 44; 53; 36; 34
sep_sim_232_x-74_y51_z338.root; 44; 54; 31; 87
sep_sim_232_x-74_y51_z338.root; 44; 54; 32; 97
sep_sim_232_x-74_y51_z338.root; 44; 54; 33; 76
sep_sim_232_x-74_y51_z338.root; 44; 54; 34; 100
sep_sim_232_x-74_y51_z338.root; 44; 54; 35; 112
sep_sim_232_x-74_y51_z338.root; 44; 54; 36; 41
sep_sim_232_x-74_y51_z338.root; 44; 55; 31; 78
sep_sim_232_x-74_y51_z338.root; 44; 55; 32; 73
sep_sim_232_x-74_y51_z338.root; 44; 55; 33; 91
sep_sim_232_x-74_y51_z338.root; 44; 55; 34; 81
sep_sim_232_x-74_y51_z338.root; 44; 55; 35; 103
sep_sim_232_x-74_y51_z338.root; 44; 55; 36; 36
sep_sim_232_x-74_y51_z338.root; 44; 56; 31; 74
sep_sim_232_x-74_y51_z338.root; 44; 56; 32; 86
sep_sim_232_x-74_y51_z338.root; 44; 56; 33; 92
sep_sim_232_x-74_y51_z338.root; 44; 56; 34; 104
sep_sim_232_x-74_y51_z338.root; 44; 56; 35; 95
sep_sim_232_x-74_y51_z338.root; 44; 56; 36; 42
sep_sim_232_x-74_y51_z338.root; 44; 57; 31; 91
sep_sim_232_x-74_y51_z338.root; 44; 57; 32; 112
sep_sim_232_x-74_y51_z338.root; 44; 57; 33; 94
sep_sim_232_x-74_y51_z338.root; 44; 57; 34; 100
sep_sim_232_x-74_y51_z338.root; 44; 57; 35; 106
sep_sim_232_x-74_y51_z338.root; 44; 57; 36; 50
sep_sim_232_x-74_y51_z338.root; 44; 58; 31; 54
sep_sim_232_x-74_y51_z338.root; 44; 58; 32; 58
sep_sim_232_x-74_y51_z338.root; 44; 58; 33; 77
sep_sim_232_x-74_y51_z338.root; 44; 58; 34; 78
sep_sim_232_x-74_y51_z338.root; 44; 58; 35; 78
sep_sim_232_x-74_y51_z338.root; 44; 58; 36; 27
sep_sim_232_x-74_y51_z338.root; 45; 51; 31; 44
sep_sim_232_x-74_y51_z338.root; 45; 51; 32; 48
sep_sim_232_x-74_y51_z338.root; 45; 51; 33; 40
sep_sim_232_x-74_y51_z338.root; 45; 51; 34; 40
sep_sim_232_x-74_y51_z338.root; 45; 51; 35; 62
sep_sim_232_x-74_y51_z338.root; 45; 51; 36; 15
sep_sim_232_x-74_y51_z338.root; 45; 52; 31; 86
sep_sim_232_x-74_y51_z338.root; 45; 52; 32; 110
sep_sim_232_x-74_y51_z338.root; 45; 52; 33; 109
sep_sim_232_x-74_y51_z338.root; 45; 52; 34; 103
sep_sim_232_x-74_y51_z338.root; 45; 52; 35; 115
sep_sim_232_x-74_y51_z338.root; 45; 52; 36; 43
sep_sim_232_x-74_y51_z338.root; 45; 53; 31; 89
sep_sim_232_x-74_y51_z338.root; 45; 53; 32; 100
sep_sim_232_x-74_y51_z338.root; 45; 53; 33; 102
sep_sim_232_x-74_y51_z338.root; 45; 53; 34; 103
sep_sim_232_x-74_y51_z338.root; 45; 53; 35; 99
sep_sim_232_x-74_y51_z338.root; 45; 53; 36; 39
sep_sim_232_x-74_y51_z338.root; 45; 54; 31; 86
sep_sim_232_x-74_y51_z338.root; 45; 54; 32; 85
sep_sim_232_x-74_y51_z338.root; 45; 54; 33; 87
sep_sim_232_x-74_y51_z338.root; 45; 54; 34; 110
sep_sim_232_x-74_y51_z338.root; 45; 54; 35; 96
sep_sim_232_x-74_y51_z338.root; 45; 54; 36; 48
sep_sim_232_x-74_y51_z338.root; 45; 55; 31; 88
sep_sim_232_x-74_y51_z338.root; 45; 55; 32; 121
sep_sim_232_x-74_y51_z338.root; 45; 55; 33; 89
sep_sim_232_x-74_y51_z338.root; 45; 55; 34; 103
sep_sim_232_x-74_y51_z338.root; 45; 55; 35; 87
sep_sim_232_x-74_y51_z338.root; 45; 55; 36; 43
sep_sim_232_x-74_y51_z338.root; 45; 56; 31; 74
sep_sim_232_x-74_y51_z338.root; 45; 56; 32; 96
sep_sim_232_x-74_y51_z338.root; 45; 56; 33; 120
sep_sim_232_x-74_y51_z338.root; 45; 56; 34; 94
sep_sim_232_x-74_y51_z338.root; 45; 56; 35; 96
sep_sim_232_x-74_y51_z338.root; 45; 56; 36; 39
sep_sim_232_x-74_y51_z338.root; 45; 57; 31; 83
sep_sim_232_x-74_y51_z338.root; 45; 57; 32; 104
sep_sim_232_x-74_y51_z338.root; 45; 57; 33; 113
sep_sim_232_x-74_y51_z338.root; 45; 57; 34; 106
sep_sim_232_x-74_y51_z338.root; 45; 57; 35; 108
sep_sim_232_x-74_y51_z338.root; 45; 57; 36; 40
sep_sim_232_x-74_y51_z338.root; 45; 58; 31; 60
sep_sim_232_x-74_y51_z338.root; 45; 58; 32; 70
sep_sim_232_x-74_y51_z338.root; 45; 58; 33; 83
sep_sim_232_x-74_y51_z338.root; 45; 58; 34; 81
sep_sim_232_x-74_y51_z338.root; 45; 58; 35; 68
sep_sim_232_x-74_y51_z338.root; 45; 58; 36; 32
sep_sim_232_x-74_y51_z338.root; 46; 51; 31; 26
sep_sim_232_x-74_y51_z338.root; 46; 51; 32; 28
sep_sim_232_x-74_y51_z338.root; 46; 51; 33; 46
sep_sim_232_x-74_y51_z338.root; 46; 51; 34; 29
sep_sim_232_x-74_y51_z338.root; 46; 51; 35; 39
sep_sim_232_x-74_y51_z338.root; 46; 51; 36; 18
sep_sim_232_x-74_y51_z338.root; 46; 52; 31; 59
sep_sim_232_x-74_y51_z338.root; 46; 52; 32; 77
sep_sim_232_x-74_y51_z338.root; 46; 52; 33; 84
sep_sim_232_x-74_y51_z338.root; 46; 52; 34; 82
sep_sim_232_x-74_y51_z338.root; 46; 52; 35; 81
sep_sim_232_x-74_y51_z338.root; 46; 52; 36; 38
sep_sim_232_x-74_y51_z338.root; 46; 53; 31; 62
sep_sim_232_x-74_y51_z338.root; 46; 53; 32; 78
sep_sim_232_x-74_y51_z338.root; 46; 53; 33; 64
sep_sim_232_x-74_y51_z338.root; 46; 53; 34; 76
sep_sim_232_x-74_y51_z338.root; 46; 53; 35; 75
sep_sim_232_x-74_y51_z338.root; 46; 53; 36; 26
sep_sim_232_x-74_y51_z338.root; 46; 54; 31; 81
sep_sim_232_x-74_y51_z338.root; 46; 54; 32; 59
sep_sim_232_x-74_y51_z338.root; 46; 54; 33; 67
sep_sim_232_x-74_y51_z338.root; 46; 54; 34; 76
sep_sim_232_x-74_y51_z338.root; 46; 54; 35; 80
sep_sim_232_x-74_y51_z338.root; 46; 54; 36; 29
sep_sim_232_x-74_y51_z338.root; 46; 55; 31; 67
sep_sim_232_x-74_y51_z338.root; 46; 55; 32; 67
sep_sim_232_x-74_y51_z338.root; 46; 55; 33; 55
sep_sim_232_x-74_y51_z338.root; 46; 55; 34; 73
sep_sim_232_x-74_y51_z338.root; 46; 55; 35; 70
sep_sim_232_x-74_y51_z338.root; 46; 55; 36; 25
sep_sim_232_x-74_y51_z338.root; 46; 56; 31; 58
sep_sim_232_x-74_y51_z338.root; 46; 56; 32; 73
sep_sim_232_x-74_y51_z338.root; 46; 56; 33; 66
sep_sim_232_x-74_y51_z338.root; 46; 56; 34; 79
sep_sim_232_x-74_y51_z338.root; 46; 56; 35; 70
sep_sim_232_x-74_y51_z338.root; 46; 56; 36; 26
sep_sim_232_x-74_y51_z338.root; 46; 57; 31; 61
sep_sim_232_x-74_y51_z338.root; 46; 57; 32; 79
sep_sim_232_x-74_y51_z338.root; 46; 57; 33; 73
sep_sim_232_x-74_y51_z338.root; 46; 57; 34; 98
sep_sim_232_x-74_y51_z338.root; 46; 57; 35; 103
sep_sim_232_x-74_y51_z338.root; 46; 57; 36; 36
sep_sim_232_x-74_y51_z338.root; 46; 58; 31; 34
sep_sim_232_x-74_y51_z338.root; 46; 58; 32; 43
sep_sim_232_x-74_y51_z338.root; 46; 58; 33; 54
sep_sim_232_x-74_y51_z338.root; 46; 58; 34; 48
sep_sim_232_x-74_y51_z338.root; 46; 58; 35; 52
sep_sim_232_x-74_y51_z338.root; 46; 58; 36; 15
sep_sim_233_x87_y-30_z230.root; 58; 46; 22; 8007
sep_sim_233_x87_y-30_z230.root; 58; 46; 23; 8380
sep_sim_233_x87_y-30_z230.root; 58; 47; 22; 8105
sep_sim_233_x87_y-30_z230.root; 58; 47; 23; 8243
sep_sim_233_x87_y-30_z230.root; 59; 46; 22; 2084
sep_sim_233_x87_y-30_z230.root; 59; 46; 23; 2047
sep_sim_233_x87_y-30_z230.root; 59; 47; 22; 2038
sep_sim_233_x87_y-30_z230.root; 59; 47; 23; 2089
sep_sim_233_x-15_y131_z236.root; 47; 61; 21; 6
sep_sim_233_x-15_y131_z236.root; 47; 61; 22; 3
sep_sim_233_x-15_y131_z236.root; 47; 61; 23; 3
sep_sim_233_x-15_y131_z236.root; 47; 61; 24; 10
sep_sim_233_x-15_y131_z236.root; 47; 61; 25; 11
sep_sim_233_x-15_y131_z236.root; 47; 61; 26; 9
sep_sim_233_x-15_y131_z236.root; 47; 62; 20; 23
sep_sim_233_x-15_y131_z236.root; 47; 62; 21; 58
sep_sim_233_x-15_y131_z236.root; 47; 62; 22; 74
sep_sim_233_x-15_y131_z236.root; 47; 62; 23; 67
sep_sim_233_x-15_y131_z236.root; 47; 62; 24; 55
sep_sim_233_x-15_y131_z236.root; 47; 62; 25; 48
sep_sim_233_x-15_y131_z236.root; 47; 62; 26; 63
sep_sim_233_x-15_y131_z236.root; 47; 63; 20; 40
sep_sim_233_x-15_y131_z236.root; 47; 63; 21; 58
sep_sim_233_x-15_y131_z236.root; 47; 63; 22; 58
sep_sim_233_x-15_y131_z236.root; 47; 63; 23; 60
sep_sim_233_x-15_y131_z236.root; 47; 63; 24; 76
sep_sim_233_x-15_y131_z236.root; 47; 63; 25; 67
sep_sim_233_x-15_y131_z236.root; 47; 63; 26; 44
sep_sim_233_x-15_y131_z236.root; 47; 64; 20; 7
sep_sim_233_x-15_y131_z236.root; 47; 64; 21; 22
sep_sim_233_x-15_y131_z236.root; 47; 64; 22; 15
sep_sim_233_x-15_y131_z236.root; 47; 64; 23; 18
sep_sim_233_x-15_y131_z236.root; 47; 64; 24; 25
sep_sim_233_x-15_y131_z236.root; 47; 64; 25; 32
sep_sim_233_x-15_y131_z236.root; 47; 64; 26; 11
sep_sim_233_x-15_y131_z236.root; 48; 61; 20; 14
sep_sim_233_x-15_y131_z236.root; 48; 61; 21; 17
sep_sim_233_x-15_y131_z236.root; 48; 61; 22; 13
sep_sim_233_x-15_y131_z236.root; 48; 61; 23; 9
sep_sim_233_x-15_y131_z236.root; 48; 61; 24; 17
sep_sim_233_x-15_y131_z236.root; 48; 61; 25; 9
sep_sim_233_x-15_y131_z236.root; 48; 61; 26; 9
sep_sim_233_x-15_y131_z236.root; 48; 62; 20; 91
sep_sim_233_x-15_y131_z236.root; 48; 62; 21; 132
sep_sim_233_x-15_y131_z236.root; 48; 62; 22; 141
sep_sim_233_x-15_y131_z236.root; 48; 62; 23; 136
sep_sim_233_x-15_y131_z236.root; 48; 62; 24; 146
sep_sim_233_x-15_y131_z236.root; 48; 62; 25; 138
sep_sim_233_x-15_y131_z236.root; 48; 62; 26; 135
sep_sim_233_x-15_y131_z236.root; 48; 63; 20; 79
sep_sim_233_x-15_y131_z236.root; 48; 63; 21; 120
sep_sim_233_x-15_y131_z236.root; 48; 63; 22; 126
sep_sim_233_x-15_y131_z236.root; 48; 63; 23; 125
sep_sim_233_x-15_y131_z236.root; 48; 63; 24; 128
sep_sim_233_x-15_y131_z236.root; 48; 63; 25; 131
sep_sim_233_x-15_y131_z236.root; 48; 63; 26; 125
sep_sim_233_x-15_y131_z236.root; 48; 64; 20; 27
sep_sim_233_x-15_y131_z236.root; 48; 64; 21; 39
sep_sim_233_x-15_y131_z236.root; 48; 64; 22; 38
sep_sim_233_x-15_y131_z236.root; 48; 64; 23; 34
sep_sim_233_x-15_y131_z236.root; 48; 64; 24; 44
sep_sim_233_x-15_y131_z236.root; 48; 64; 25; 41
sep_sim_233_x-15_y131_z236.root; 48; 64; 26; 44
sep_sim_233_x-15_y131_z236.root; 49; 61; 20; 6
sep_sim_233_x-15_y131_z236.root; 49; 61; 21; 7
sep_sim_233_x-15_y131_z236.root; 49; 61; 22; 5
sep_sim_233_x-15_y131_z236.root; 49; 61; 23; 5
sep_sim_233_x-15_y131_z236.root; 49; 61; 24; 7
sep_sim_233_x-15_y131_z236.root; 49; 61; 25; 2
sep_sim_233_x-15_y131_z236.root; 49; 61; 26; 5
sep_sim_233_x-15_y131_z236.root; 49; 62; 20; 43
sep_sim_233_x-15_y131_z236.root; 49; 62; 21; 67
sep_sim_233_x-15_y131_z236.root; 49; 62; 22; 56
sep_sim_233_x-15_y131_z236.root; 49; 62; 23; 57
sep_sim_233_x-15_y131_z236.root; 49; 62; 24; 69
sep_sim_233_x-15_y131_z236.root; 49; 62; 25; 63
sep_sim_233_x-15_y131_z236.root; 49; 62; 26; 51
sep_sim_233_x-15_y131_z236.root; 49; 63; 20; 28
sep_sim_233_x-15_y131_z236.root; 49; 63; 21; 67
sep_sim_233_x-15_y131_z236.root; 49; 63; 22; 65
sep_sim_233_x-15_y131_z236.root; 49; 63; 23; 57
sep_sim_233_x-15_y131_z236.root; 49; 63; 24; 75
sep_sim_233_x-15_y131_z236.root; 49; 63; 25; 63
sep_sim_233_x-15_y131_z236.root; 49; 63; 26; 61
sep_sim_233_x-15_y131_z236.root; 49; 64; 20; 15
